232.00 ,2019/07/15 11:00,2216.3701,2725.5901,0.019792034,0.064140848,
233.00 ,2019/07/15 12:00,2216.3701,2725.52,0.019792034,0.061571549,
234.00 ,2019/07/15 13:00,2216.29,2725.52,0.016856215,0.061571549,
235.00 ,2019/07/15 14:00,2216.3701,2725.5901,0.019792034,0.064140848,
236.00 ,2019/07/15 15:00,2216.3701,2725.3601,0.019792034,0.055710908,
237.00 ,2019/07/15 16:00,2216.29,2725.3601,0.016856215,0.055710908,
238.00 ,2019/07/15 17:00,2216.52,2725.4399,0.025286156,0.058635731,
239.00 ,2019/07/15 18:00,2216.1399,2725.3601,0.011354763,0.055710908,
240.00 ,2019/07/15 19:00,2216.29,2725.3601,0.016856215,0.055710908,
241.00 ,2019/07/15 20:00,2215.99,2725.4399,0.005860641,0.058635731,
242.00 ,2019/07/15 21:00,2216.0601,2725.3601,0.00842994,0.055710908,
243.00 ,2019/07/15 22:00,2216.21,2725.52,0.013924062,0.061571549,
244.00 ,2019/07/15 23:00,2216.3701,2725.75,0.019792034,0.070001489,
245.00 ,2019/07/16 00:00,2216.4399,2725.4399,0.022350337,0.058635731,
246.00 ,2019/07/16 01:00,2216.3701,2725.5901,0.019792034,0.064140848,
247.00 ,2019/07/16 02:00,2216.29,2725.52,0.016856215,0.061571549,
248.00 ,2019/07/16 03:00,2216.52,2725.5901,0.025286156,0.064140848,
249.00 ,2019/07/16 04:00,2216.52,2725.52,0.025286156,0.061571549,
250.00 ,2019/07/16 05:00,2216.21,2725.6699,0.013924062,0.067065671,
251.00 ,2019/07/16 06:00,2216.29,2725.4399,0.016856215,0.058635731,
252.00 ,2019/07/16 07:00,2215.9099,2725.0601,0.002924823,0.044715335,
253.00 ,2019/07/16 08:00,2216.0601,2724.98,0.00842994,0.041779517,
254.00 ,2019/07/16 09:00,2216.0601,2725.29,0.00842994,0.053141609,
255.00 ,2019/07/16 10:00,2216.4399,2725.52,0.022350337,0.061571549,
256.00 ,2019/07/16 11:00,2216.3701,2725.4399,0.019792034,0.058635731,
257.00 ,2019/07/16 12:00,2216.29,2725.4399,0.016856215,0.058635731,
258.00 ,2019/07/16 13:00,2216.29,2725.3601,0.016856215,0.055710908,
259.00 ,2019/07/16 14:00,2216.29,2725.3601,0.016856215,0.055710908,
260.00 ,2019/07/16 15:00,2216.29,2725.3601,0.016856215,0.055710908,
261.00 ,2019/07/16 16:00,2216.3701,2725.29,0.019792034,0.053141609,
262.00 ,2019/07/16 17:00,2216.21,2725.3601,0.013924062,0.055710908,
263.00 ,2019/07/16 18:00,2216.3701,2725.6699,0.019792034,0.067065671,
264.00 ,2019/07/16 19:00,2216.1399,2725.52,0.011354763,0.061571549,
265.00 ,2019/07/16 20:00,2216.21,2725.3601,0.013924062,0.055710908,
266.00 ,2019/07/16 21:00,2216.21,2725.5901,0.013924062,0.064140848,
267.00 ,2019/07/16 22:00,2216.0601,2725.3601,0.00842994,0.055710908,
268.00 ,2019/07/16 23:00,2216.1399,2725.52,0.011354763,0.061571549,
269.00 ,2019/07/17 00:00,2216.1399,2725.21,0.011354763,0.050209456,
270.00 ,2019/07/17 01:00,2216.29,2725.29,0.016856215,0.053141609,
271.00 ,2019/07/17 02:00,2216.3701,2725.52,0.019792034,0.061571549,
272.00 ,2019/07/17 03:00,2216.1399,2725.29,0.011354763,0.053141609,
273.00 ,2019/07/17 04:00,2216.52,2725.4399,0.025286156,0.058635731,
274.00 ,2019/07/17 05:00,2216.1399,2725.4399,0.011354763,0.058635731,
275.00 ,2019/07/17 06:00,2216.52,2725.5901,0.025286156,0.064140848,
276.00 ,2019/07/17 07:00,2216.3701,2725.52,0.019792034,0.061571549,
277.00 ,2019/07/17 08:00,2216.29,2725.6699,0.016856215,0.067065671,
278.00 ,2019/07/17 09:00,2216.4399,2725.6699,0.022350337,0.067065671,
279.00 ,2019/07/17 10:00,2216.1399,2725.8201,0.011354763,0.072570787,
280.00 ,2019/07/17 11:00,2216.1399,2725.4399,0.011354763,0.058635731,
281.00 ,2019/07/17 12:00,2216.29,2725.4399,0.016856215,0.058635731,
282.00 ,2019/07/17 13:00,2216.0601,2725.5901,0.00842994,0.064140848,
283.00 ,2019/07/17 14:00,2215.99,2725.52,0.005860641,0.061571549,
284.00 ,2019/07/17 15:00,2216.21,2725.5901,0.013924062,0.064140848,
285.00 ,2019/07/17 16:00,2216.4399,2725.75,0.022350337,0.070001489,
286.00 ,2019/07/17 17:00,2216.21,2725.6699,0.013924062,0.067065671,
287.00 ,2019/07/17 18:00,2216.21,2725.5901,0.013924062,0.064140848,
288.00 ,2019/07/17 19:00,2216.21,2725.8201,0.013924062,0.072570787,
289.00 ,2019/07/17 20:00,2216.29,2725.97,0.016856215,0.078064909,
290.00 ,2019/07/17 21:00,2216.29,2725.6699,0.016856215,0.067065671,
291.00 ,2019/07/17 22:00,2216.4399,2725.8999,0.022350337,0.07549561,
292.00 ,2019/07/17 23:00,2216.52,2725.6699,0.025286156,0.067065671,
293.00 ,2019/07/18 00:00,2216.29,2725.75,0.016856215,0.070001489,
294.00 ,2019/07/18 01:00,2216.3701,2725.5901,0.019792034,0.064140848,
295.00 ,2019/07/18 02:00,2216.21,2725.6699,0.013924062,0.067065671,
296.00 ,2019/07/18 03:00,2216.21,2725.75,0.013924062,0.070001489,
297.00 ,2019/07/18 04:00,2216.3701,2725.6699,0.019792034,0.067065671,
298.00 ,2019/07/18 05:00,2216.1399,2725.5901,0.011354763,0.064140848,
